OrderID,CustomerName,CoffeeType,Quantity,TotalPrice($),OrderTime,PaymentMethod,StoreLocation
03908f5a-7312-4621-b992-ce54c2cfa589,Maria,Cold Brew,3,13.5,2024-11-06 18:28:57.372961,Credit Card,New Alexanderville
316889f2-595f-4d20-b396-6a62f12c2046,William,Iced Latte,2,10.0,2025-02-13 19:25:46.666809,Credit Card,Costaburgh
221c08a3-6559-4255-a0b2-03ce8b81ea62,Michael,Flat White,2,8.0,2025-03-13 07:10:05.107323,Cash,West Carlosburgh
e4f9eeff-3b8e-4a91-9eb1-289adcc3645f,Christopher,Cappuccino,1,4.0,2024-10-26 22:05:39.299267,Cash,Shannonberg
478d365f-c209-4ac4-84be-71b901dfe84a,Carl,Cappuccino,3,12.0,2024-10-30 21:21:21.935317,Mobile Payment,Norrisview
28d8fdf4-3710-4c3f-90a5-8dd6198640a1,Joseph,Americano,2,7.0,2025-04-20 16:24:38.706636,Mobile Payment,Port Andrea
7b939d83-9f13-4820-8f3b-35f91345c526,Jennifer,Mocha,2,10.0,2024-12-16 01:28:58.599971,Mobile Payment,East Karen
073593d1-7732-4dc5-b3be-01918b42acfc,Brenda,Latte,1,4.5,2025-03-03 18:44:43.219856,Cash,Hernandezfurt
eeecde56-dd94-41cc-8179-7153fba38051,Autumn,Cappuccino,1,4.0,2024-11-26 22:03:25.109239,Credit Card,West Christian
cb1f999b-4c6d-48a8-978c-20517efa70ae,Douglas,Latte,3,13.5,2024-12-12 10:04:33.026281,Cash,Marisaborough
1b9e2c84-1984-4c74-ab51-bda02c21d6c5,Amanda,Latte,2,9.0,2025-02-11 01:27:56.200985,Credit Card,East Kevinhaven
61a8d644-b002-452e-9966-45046e7eb978,Jason,Iced Latte,3,15.0,2025-01-15 05:41:05.125489,Cash,New Reginald
0e5bf328-2b7a-423e-a71d-c051b1c80969,Sarah,Espresso,2,6.0,2024-11-17 04:50:30.011281,Credit Card,North Brookebury
6a02c1e2-cd76-4247-a4ac-da19641393ca,Jennifer,Iced Latte,3,15.0,2024-11-02 08:24:39.004748,Cash,Jamesside
56c65adb-028d-4025-87fb-3bdd95593433,Steven,Latte,1,4.5,2025-02-07 23:15:09.112586,Credit Card,North Codybury
cc45e20c-f48f-454e-9562-c4f422f5b1a9,Anna,Cappuccino,2,8.0,2024-10-22 19:25:11.210320,Cash,Robinsonmouth
c75861c1-c0ac-43e0-b083-807316e7d97b,Austin,Flat White,3,12.0,2025-01-10 23:05:35.904405,Credit Card,North Daniel
90fdbb3e-6173-467d-9020-91168a608ef3,Blake,Americano,1,3.5,2025-01-21 12:28:57.209902,Cash,Lake Peterberg
cde44f3a-0663-4c73-9eb5-10092f85f6a6,Madison,Mocha,1,5.0,2024-12-17 06:35:59.574676,Credit Card,Juliaville
91c96744-1c67-44d6-bef8-6974ffb0f027,Gary,Cappuccino,3,12.0,2025-03-16 23:44:09.664012,Cash,South Marymouth
68353c7e-3eb0-49ec-8e6f-c9d441bff5b9,Brian,Iced Latte,2,10.0,2025-04-17 03:10:01.955858,Cash,Port Kevin
e70320bd-ee40-4f44-8959-4659db591d88,David,Espresso,2,6.0,2024-12-25 08:47:51.963270,Cash,Lake Rayberg
e94f82d9-36f4-4d3b-ae5b-80a157a25d1c,Briana,Macchiato,1,4.2,2025-03-07 10:08:10.920820,Credit Card,Lake Robin
9555d6a4-045b-44d9-bafd-2834aa10ce87,Joseph,Cold Brew,2,9.0,2025-03-04 23:20:45.503376,Credit Card,Salinasfort
9df54a21-6036-4d28-ae27-c83fe220134e,Andrew,Iced Latte,2,10.0,2025-02-20 15:38:31.904971,Credit Card,Maystad
ec466708-3982-4dd4-9828-da8f50d8ae13,David,Iced Latte,2,10.0,2025-01-03 04:56:30.064040,Credit Card,Morrisonport
f8736e59-062b-46f0-8ea4-17feb85f0883,Tara,Cappuccino,1,4.0,2024-11-14 00:08:23.590678,Mobile Payment,Margaretstad
1ca88afb-59cb-4e01-8a40-b5cd9597b508,Patrick,Iced Latte,3,15.0,2024-11-13 13:05:12.003854,Cash,New Elizabethmouth
94d96516-897a-48c9-ae1d-b5eef4804b7b,Sandra,Cold Brew,2,9.0,2024-11-06 03:42:05.675854,Mobile Payment,Fernandezfurt
4918df40-b3ff-462e-81e8-1da9fe4d58c1,Jessica,Flat White,1,4.0,2025-03-16 00:02:25.945517,Mobile Payment,Scottside
e88668a4-e0f9-4296-8a89-b4606d8ec757,Tina,Iced Latte,1,5.0,2025-02-20 15:54:42.900367,Credit Card,East Steven
0279d6d8-e869-48cd-8f0c-b156ffc6ce15,Vincent,Macchiato,3,12.6,2024-12-08 16:48:32.358077,Credit Card,Greenhaven
d2242ae5-7035-4ec5-bb10-8cbabfcbaa55,Diane,Iced Latte,2,10.0,2025-04-16 18:37:44.440861,Cash,New Antonioport
2170ef53-9137-4b3e-98ab-c1559ea56510,Christopher,Latte,2,9.0,2024-12-14 10:58:29.387510,Credit Card,South Ashleyhaven
e4cbbdb8-c4be-448f-92e9-c930eeec175d,Sherri,Mocha,3,15.0,2024-11-26 08:32:18.332609,Credit Card,Port James
47527e22-3aff-41d1-baca-2c4153770d9d,Amber,Flat White,3,12.0,2025-01-21 14:52:18.326868,Credit Card,Shaneton
3958289b-1e05-4c8a-a860-5c20811143a5,Audrey,Cappuccino,1,4.0,2025-01-24 21:22:52.186712,Credit Card,Joshuaburgh
027d8e84-db0e-49ff-b6e3-f5d325e591c8,Gary,Espresso,1,3.0,2025-04-20 16:35:16.389882,Cash,Lake Jessica
25fc850a-be17-46ed-b055-3964afb29df9,Michelle,Iced Latte,3,15.0,2024-12-25 03:15:02.835119,Cash,Aaronborough
0f9b0aca-0081-4704-b7c2-00e3c2e8a700,Andrew,Macchiato,2,8.4,2025-01-28 16:19:06.579143,Credit Card,Wrightport
673f11eb-fe7a-4953-b6dd-7eecbe6826d2,Shawn,Cold Brew,1,4.5,2025-02-05 22:18:57.613458,Mobile Payment,North Zacharyshire
ffd04fa6-9170-4854-8734-817fc4a360a6,Christopher,Espresso,1,3.0,2024-12-05 13:51:05.304116,Mobile Payment,Yatestown
d9b37816-db1a-4e44-b477-461494639e57,Christopher,Cold Brew,2,9.0,2025-02-01 04:18:30.117381,Credit Card,Port Jimmy
ef0ebfd3-3398-49aa-be95-b992af7da5d4,Stephen,Mocha,1,5.0,2025-03-21 08:32:37.965455,Cash,Singhton
cb8f63c2-8ab1-4605-8247-b04d63616032,Jessica,Flat White,2,8.0,2024-12-14 08:27:38.089491,Credit Card,Port Michelleside
420d2799-fffe-4b8b-bae3-2c9a6cddab56,Paul,Americano,2,7.0,2024-10-27 23:24:52.305284,Cash,New Lisashire
38181f7a-af2e-4558-86ff-19b383da50ff,John,Iced Latte,2,10.0,2024-11-11 05:34:29.531565,Credit Card,Lake Marymouth
85fcfa18-189b-47a3-adf8-3de2151d892c,Nicole,Americano,3,10.5,2024-12-17 15:55:08.261778,Credit Card,Heathermouth
92c5d3d7-c25c-4ea8-a43a-c2d48051d262,Sydney,Iced Latte,3,15.0,2024-12-15 23:12:11.088512,Credit Card,East Cynthiatown
52eddbdb-3415-43df-9cee-cd7b11838d86,Kathryn,Flat White,3,12.0,2024-12-10 06:02:32.039757,Cash,Johnsonmouth
9b7215f8-9323-4668-b185-ea7c60040d0d,Carla,Cappuccino,2,8.0,2024-12-11 06:47:22.544113,Mobile Payment,Michellechester
0dbd384d-b753-4ff5-a5f5-0323710dcbb7,Cody,Flat White,2,8.0,2025-01-29 01:02:51.028025,Credit Card,Nicoletown
c51e21bd-b4d2-4229-a3a7-cc57cf63961d,Amber,Americano,3,10.5,2024-11-06 06:41:42.134914,Credit Card,East Denise
ec2530fa-98b1-451e-b25d-71f1836a2e1d,Katie,Latte,1,4.5,2025-04-15 06:22:39.791593,Credit Card,South Donald
e322544a-8034-4d4d-98be-184d87e7a66e,Chad,Americano,2,7.0,2024-12-07 09:28:10.554595,Mobile Payment,Rebeccamouth
5bc76084-e9a9-4188-8a27-b91a3a36fc4e,Dana,Mocha,1,5.0,2024-11-24 17:20:52.572006,Credit Card,Ernestbury
04741ebc-7455-4604-bee9-31f4582d45dc,Alan,Iced Latte,1,5.0,2024-11-05 11:22:02.345367,Credit Card,Port Annberg
1b705635-54fe-48cf-b383-1f178d399ec4,Ana,Flat White,2,8.0,2025-02-22 21:09:10.140295,Cash,Lake Gregorymouth
496ff6e3-0495-461f-9080-810858904829,Elizabeth,Latte,2,9.0,2025-04-01 09:56:07.966135,Cash,North Bruceburgh
6d2d2c6c-43b6-4a27-8e2d-79ba381487da,Ricky,Cappuccino,1,4.0,2024-10-30 09:01:30.184165,Credit Card,New John
07957c4a-162f-4cea-b551-eb4f24b0e62f,Christopher,Latte,1,4.5,2025-03-29 23:46:55.978167,Mobile Payment,East Tonya
fd7e1648-bc29-4d8d-915b-3aca208d0d01,Sara,Cold Brew,3,13.5,2025-01-06 12:50:36.321557,Mobile Payment,Christophertown
f24e1445-43b5-4ebb-a789-ff69a7a52a11,Amanda,Cold Brew,3,13.5,2024-12-27 20:52:39.273007,Credit Card,Mosschester
f4aa15ac-3971-43ef-9339-e78dc05db901,Lisa,Cold Brew,2,9.0,2025-04-01 05:20:29.131995,Cash,Larryton
a7b414b4-4e32-4993-a014-ec53f87c318a,Gregory,Macchiato,3,12.6,2024-11-15 21:39:11.712482,Cash,Barnesbury
620072e0-4cc2-4118-a24e-ae81da2534f2,Mandy,Cappuccino,3,12.0,2024-10-25 03:37:00.328078,Cash,West Joelstad
cc6dbed4-be57-4fe1-b81c-14e57fcceb99,Connie,Iced Latte,3,15.0,2024-11-26 23:14:50.076140,Cash,Travisberg
8eeefe95-5987-4711-bc20-fe71426cd241,Susan,Cappuccino,3,12.0,2024-11-04 17:20:17.845986,Cash,Nicholsburgh
19ffa018-c1c1-4a4f-915e-a371f0b10781,Kara,Mocha,1,5.0,2024-11-12 14:19:38.258462,Credit Card,Barnettburgh
00f899de-fca3-49e8-b3fb-f31264ecfbeb,William,Cappuccino,2,8.0,2025-03-24 05:01:54.802829,Mobile Payment,Donovanfurt
21491f7c-db1d-42c3-a713-9873f3e4613a,Joshua,Cold Brew,3,13.5,2024-11-03 12:55:39.226231,Mobile Payment,Hensonchester
82b91686-7126-4537-8bb8-14ccda3069f5,Melissa,Espresso,1,3.0,2024-12-08 18:14:48.243621,Cash,Thomasland
0f6206f1-9403-4d3d-a8de-68aba9927ca9,Danielle,Latte,1,4.5,2024-12-25 13:26:23.301997,Cash,South Theresaville
802739e5-4da5-48e4-82a0-6460ce68210c,Ariel,Espresso,1,3.0,2025-04-19 21:05:51.325099,Credit Card,East Joe
35a02595-cfcb-4ed7-8599-9d7edd354aa4,Kyle,Americano,3,10.5,2024-12-15 15:17:09.551552,Credit Card,Kochfurt
1c474b1c-f28d-4cb1-a701-16e48c3500bd,Edward,Flat White,3,12.0,2024-12-20 22:29:40.248897,Credit Card,Bridgesstad
93283178-41bc-4273-9b5e-ed0929e374bd,Kristen,Cold Brew,2,9.0,2024-10-23 16:44:32.729193,Credit Card,Kellerview
d1801014-a48f-49e9-8876-494bcd104ac6,Christopher,Cold Brew,3,13.5,2024-11-12 03:24:27.272233,Mobile Payment,Schroederside
2591855b-87fc-4d1a-948f-0e3c8ce90fdf,Steven,Espresso,3,9.0,2024-10-21 00:28:43.647274,Credit Card,Hallbury
c9f8f4d6-9635-4c67-ad5a-e575565d6ed0,Karl,Latte,1,4.5,2025-03-29 03:51:48.220093,Cash,Lake Calvin
cd26a22b-9631-45d0-86f8-60a9844e21a8,Robert,Espresso,2,6.0,2024-10-24 19:03:24.555524,Credit Card,Sullivantown
d109fd54-192c-487d-98c4-198d58e9bf38,Craig,Flat White,3,12.0,2024-10-28 13:02:46.707356,Cash,East Lisastad
bfefbd38-a811-4386-b231-dc664f9dd529,Joshua,Iced Latte,3,15.0,2025-03-15 23:13:24.632362,Credit Card,East Michelle
0d0b9063-66c5-458f-b54e-c3231e53a5da,Larry,Cappuccino,1,4.0,2025-03-05 08:23:51.436568,Cash,Smithbury
b6a9e66b-19b9-4096-a46c-4e5b7f25d908,Jessica,Mocha,1,5.0,2025-03-28 18:30:16.762201,Credit Card,Brownton
ffdf6588-0ffe-4184-a9c4-91dd33dfeff6,Holly,Espresso,3,9.0,2024-11-08 17:32:07.628614,Cash,Pierceshire
f53d488d-e994-4cd2-9ab9-5b799f76385e,Brandon,Americano,2,7.0,2024-11-05 21:20:06.738357,Credit Card,Antoniotown
efd1422e-eb42-4215-8c3d-8a3535b92983,Thomas,Cold Brew,2,9.0,2024-11-10 20:58:13.787250,Cash,Port Hannahville
c30dafb5-7775-4059-9298-404d96f62fa1,Denise,Espresso,1,3.0,2025-01-04 07:04:25.799307,Cash,Lake Katherineberg
5ad2c420-f09d-4a8a-bcd9-915dc2b408fc,Gabriela,Cold Brew,1,4.5,2025-02-10 03:29:04.467858,Mobile Payment,Lake Williamville
d86c3321-48ee-46b2-a5e4-41cd94f319ac,Tiffany,Latte,3,13.5,2025-01-13 17:37:31.679131,Mobile Payment,Michelletown
34be949b-13b8-4ad4-9ed7-cc8aa0f1963a,Susan,Americano,1,3.5,2024-12-21 17:58:39.179297,Credit Card,Alyssaville
2a9da1f7-ec31-45d4-b8f8-ebed05cb5465,Angela,Flat White,3,12.0,2025-02-20 22:37:09.538524,Mobile Payment,Millstown
77cdab25-c786-440f-a339-df6078bf9e23,Carol,Mocha,2,10.0,2024-10-30 19:47:00.505696,Credit Card,South Daniel
07099bf8-6d3f-4e04-9b14-a2aa6a5e52e1,Angela,Cappuccino,2,8.0,2025-01-22 00:10:36.427287,Mobile Payment,Daughertyberg
ad45c94d-33ea-4f2f-a4cd-46e12139298b,Caitlin,Espresso,3,9.0,2025-03-07 22:34:25.452561,Mobile Payment,Kingfort
32adddad-8914-4039-9ee0-96ffc65f72e4,Todd,Iced Latte,1,5.0,2025-03-22 10:05:28.177052,Mobile Payment,South Natalieside
e726f649-e650-4ae5-9b25-97f3dd00a64c,Adam,Latte,2,9.0,2025-03-15 06:14:04.329363,Credit Card,Lake Jenniferside
772c7498-5a15-4c95-88cd-015b5dc838f0,Michelle,Cold Brew,1,4.5,2025-01-19 21:52:10.327569,Mobile Payment,East Deniseport
228c4f0c-c49d-44fc-8c64-1c0031b41e88,Jason,Mocha,2,10.0,2024-12-31 16:52:05.283990,Cash,East Tara
09bdbd25-95c7-40c2-a405-1dd81f1d5ae0,Kristina,Macchiato,3,12.6,2024-12-29 17:31:00.901645,Cash,Arnoldmouth
78df7714-aa97-4f51-a5fe-3fdd4273f09d,Andrew,Americano,3,10.5,2025-03-15 17:31:40.668256,Cash,Carlville
fb87ebc5-d986-4b5f-93fc-03bc3ef3d085,Robin,Americano,3,10.5,2024-12-26 02:53:40.013369,Mobile Payment,North Marc
68151f14-d6b6-4b16-9d8d-7b02bc5d618f,Patricia,Flat White,2,8.0,2025-03-19 20:32:46.083149,Credit Card,Jonesfort
32978c7d-37b3-40f6-8278-2c34ed809b95,Michael,Espresso,1,3.0,2025-04-17 06:54:34.926416,Cash,Patriciaburgh
b3ebc460-363d-4a7c-9939-90b64835b194,Kaitlin,Mocha,1,5.0,2024-11-10 02:15:53.650523,Mobile Payment,New Derrick
80de1dbe-4af7-4ae2-9af3-98378ab55352,Cameron,Latte,1,4.5,2024-10-24 20:44:51.432507,Credit Card,Robertachester
13189bf2-cf3a-4554-8f32-cd1499c69fcf,Lisa,Americano,2,7.0,2024-12-17 07:23:09.759814,Cash,North Dylan
6086ce8d-123e-42fb-a95e-17415e48f8b3,Thomas,Espresso,2,6.0,2024-12-26 03:07:08.847348,Mobile Payment,Wolfefurt
3b289bee-3ebc-4752-8b4f-e656b6819b33,Elizabeth,Cold Brew,2,9.0,2025-04-09 08:19:41.413269,Mobile Payment,Jesseside
536b0351-00cd-4ce8-97ed-ceb817391cff,Andre,Cappuccino,2,8.0,2024-11-11 04:29:00.425944,Credit Card,Rhondachester
27ccc1dd-fe5e-46e2-84ca-023342739de8,Tracy,Latte,2,9.0,2025-03-19 06:34:43.704901,Cash,Foleyville
8d4363a2-3f2d-4955-b8f3-0ce351ef467b,Matthew,Cappuccino,1,4.0,2025-03-05 10:31:32.704300,Credit Card,East Amyland
7e203afb-e858-44f1-b2f4-4adde7e4a92a,Mark,Latte,2,9.0,2024-11-07 12:49:32.540931,Mobile Payment,New Nathan
1934d49c-81b6-49c6-bf6c-945f9012d2f8,Matthew,Macchiato,2,8.4,2024-12-06 22:35:40.322082,Mobile Payment,Dickersonton
993b1792-cfe5-4a88-abe3-ec98c32e6e52,Steven,Espresso,1,3.0,2024-12-01 00:09:54.196452,Cash,Smithport
c22515fe-6f64-4a2b-8aef-9e25c9699ed6,Joanna,Macchiato,2,8.4,2025-04-19 09:30:17.360975,Mobile Payment,Robertomouth
5baca439-0963-4291-a42f-478f77f3cc6c,Calvin,Cappuccino,1,4.0,2024-11-08 03:07:41.761634,Mobile Payment,Harrishaven
625fc924-5c95-47ea-9f5c-5c1076be9057,Linda,Iced Latte,1,5.0,2025-03-07 07:22:34.199075,Cash,Schmidtbury
0faae5bf-b900-4086-aa21-e1537b2cefe1,Jay,Cappuccino,3,12.0,2025-01-17 09:18:28.829941,Credit Card,Tiffanyhaven
e37fb2dd-2f8a-48e5-86bc-b0d00415052c,Scott,Americano,3,10.5,2025-03-19 11:17:17.009268,Credit Card,Wesleymouth
2e5a7731-abf5-45d8-b582-40a7b4a74d43,Patrick,Iced Latte,3,15.0,2024-11-19 03:03:39.881637,Mobile Payment,West Jordan
8730130c-af6c-4f36-a4f9-2ef3c07215b1,Richard,Macchiato,3,12.6,2024-11-16 11:33:24.928596,Credit Card,Lopezhaven
0bb28d6b-ff3d-482f-8cdd-aaf2d57ad461,Shane,Americano,2,7.0,2025-01-06 18:57:16.437592,Cash,North Sean
34f5b8eb-aee5-468c-a093-418ae4723a97,Douglas,Flat White,3,12.0,2025-04-11 03:35:43.241053,Credit Card,West Jared
66a0835e-ebbc-4e9a-b786-70638c69d4b8,Thomas,Cappuccino,1,4.0,2025-02-23 19:05:55.173679,Credit Card,Cassandraborough
b8d7529c-6e65-4294-876d-732ae4a3482f,William,Espresso,2,6.0,2025-01-15 06:57:55.292981,Credit Card,South Paulatown
eb244b05-845a-4de2-8364-1b12cc1de42d,Sharon,Cold Brew,3,13.5,2025-04-19 22:05:22.084807,Mobile Payment,East Brian
c7050c5b-5eda-4838-87b9-5bd955a8edb9,Joe,Mocha,1,5.0,2024-10-21 15:49:56.232913,Mobile Payment,Lake Aliciaberg
6b09ea42-93e4-45f7-b334-2b797969748f,Judy,Cold Brew,2,9.0,2025-04-13 05:31:21.803939,Cash,Caitlynmouth
c6c977ec-41e3-47ee-b398-6f936dd7286a,Alan,Cappuccino,2,8.0,2024-11-24 13:50:15.693933,Mobile Payment,Robertton
986abdfa-800c-4efb-b943-bf07bc9b5872,Nicole,Macchiato,3,12.6,2025-01-19 18:50:51.672220,Credit Card,Maxburgh
9631be62-13b4-48db-99bc-e2196fb398f4,Janet,Cold Brew,2,9.0,2024-10-25 14:25:40.578573,Credit Card,Dylanburgh
670662f2-dc3d-4f96-b5c6-5a817a134ada,Kara,Iced Latte,1,5.0,2024-11-13 07:56:17.542385,Cash,East Brian
a4ba1e5c-f195-4c4c-ace9-b6cb2d12831f,Dylan,Latte,2,9.0,2024-11-08 09:52:55.902608,Mobile Payment,Port Stevenstad
6d0982b7-7d76-4a43-a312-e7dda6b83e23,Catherine,Cappuccino,1,4.0,2025-04-15 08:51:25.840276,Credit Card,South Frankport
8b0ed975-e20e-4794-9de5-d2eb28596e80,Nathan,Mocha,2,10.0,2024-12-12 07:10:25.757606,Credit Card,Raybury
f0a3a412-2cfc-442d-9ff2-b09f084a2ec4,Dale,Iced Latte,3,15.0,2025-01-06 02:23:53.999556,Credit Card,East Breannaburgh
2e20766f-e603-4c26-8793-13db2feb0ef2,Julie,Cold Brew,1,4.5,2025-04-20 03:34:51.864587,Cash,North Wendyview
44c56f6a-65c3-4a24-adb9-45782f33d653,Tyler,Iced Latte,2,10.0,2024-11-03 16:37:25.157017,Credit Card,Payneland
e3164f25-e22f-4d1a-b6ec-f3f9735902cf,Katherine,Cappuccino,2,8.0,2025-04-06 18:26:42.753088,Cash,South Sandramouth
e35f41db-0a12-4876-874d-e5e3e31896d5,Matthew,Macchiato,2,8.4,2024-10-22 12:39:23.583012,Mobile Payment,West Brandyborough
75766872-d5cb-40a3-a9cb-fc4e2f4bc0ce,Isaiah,Americano,1,3.5,2025-04-05 21:32:48.417295,Credit Card,Laneville
28efd75b-70c9-4b33-8eef-5d5cdcef3d32,Anna,Latte,1,4.5,2025-03-12 09:14:44.551439,Mobile Payment,Wernerside
f5391cd5-38e8-479f-8a38-ef1d015d441f,Anna,Iced Latte,1,5.0,2025-03-04 21:15:56.761910,Credit Card,Jordanburgh
ba80c88b-9da3-4777-998c-1a48e187ab6d,Cheyenne,Americano,3,10.5,2025-04-18 15:23:36.172382,Mobile Payment,Danielbury
209186d6-3990-4711-9ace-5bb2bcf80f7f,Steven,Cold Brew,3,13.5,2024-11-18 09:33:56.062012,Mobile Payment,Whiteland
1e2cebca-9295-426b-a512-1da228fa0a73,Lynn,Cappuccino,1,4.0,2024-11-30 02:48:51.346093,Mobile Payment,West Theresashire
201cbf3b-0f3b-4f06-ade2-8a01d12dbd50,Maria,Mocha,2,10.0,2025-02-28 16:55:25.303097,Credit Card,Fostermouth
dcee656d-7420-431e-abf0-f535d2f5c7bc,Gabriel,Flat White,3,12.0,2025-02-15 04:44:46.211716,Mobile Payment,Tiffanyshire
bfb9209f-9f99-45ad-83c8-4b217d3f9e08,Courtney,Macchiato,1,4.2,2024-12-27 18:07:59.352594,Cash,Sharphaven
4d257207-6f52-449a-8bcf-476cdbf21273,Lisa,Latte,2,9.0,2025-01-04 23:31:20.673712,Mobile Payment,Chaneychester
2b6dee52-058e-4844-9efc-4d67d8b3680d,Bradley,Latte,3,13.5,2024-10-22 10:14:38.421465,Cash,New Susanburgh
2fa8e33b-2a78-4e7c-8be4-a2fb98535a5f,Kelsey,Cappuccino,2,8.0,2025-04-03 13:54:21.528782,Cash,Nicolebury
4250f956-478c-479d-8856-cc4b9ea46e7d,Amy,Espresso,2,6.0,2025-04-05 08:37:18.208883,Cash,East Rachel
3f4cd64f-3142-4eb2-b505-b66259370710,Jamie,Latte,2,9.0,2024-10-21 18:10:18.952970,Credit Card,East Michael
5fce2980-cf41-405c-a76a-33350a6dbd8b,Rebecca,Americano,2,7.0,2025-03-16 13:17:59.470863,Cash,Melissaton
bab90085-e27e-42e4-9e41-d0e71d0fc8c2,Jeremy,Espresso,3,9.0,2024-12-21 04:28:44.878673,Mobile Payment,Lauraton
94b58d54-67a2-4ab3-9af6-009939dd843f,William,Flat White,3,12.0,2025-01-29 17:54:05.874508,Mobile Payment,Heatherborough
c6988643-c14b-4769-b192-75849fb02727,John,Cold Brew,3,13.5,2025-03-29 06:59:51.638341,Mobile Payment,Melissafurt
6d3fcc72-9793-4217-a9c8-388ceb4c8643,David,Mocha,1,5.0,2025-03-17 17:42:27.242577,Cash,West Anneside
1f58ceca-3b01-4c93-a525-e50bfff44899,David,Macchiato,3,12.6,2025-04-14 20:37:06.351575,Cash,Karenland
0eba6e49-946c-44be-a134-45042964aa99,Sean,Latte,2,9.0,2024-12-20 09:37:18.406953,Cash,Edwardsberg
24843f73-1e2e-4b93-8e72-f8dff38d906a,John,Americano,3,10.5,2025-01-19 03:57:38.561726,Mobile Payment,North Timothy
47218489-5f27-4ba7-9687-0bf14f19f810,Ernest,Cold Brew,2,9.0,2025-04-03 23:57:50.203645,Cash,Whiteview
34019a9a-90fc-4940-97c8-bc95a41326f8,Rachel,Cold Brew,1,4.5,2024-12-21 23:06:36.744282,Mobile Payment,New Davidfurt
3aa4fcd6-b3f7-41b7-9375-9f4a72433e53,Cory,Espresso,2,6.0,2024-12-27 12:37:25.630010,Credit Card,Andersonchester
79342fbd-4629-4ada-b367-043bdadf5f67,Lucas,Iced Latte,2,10.0,2025-02-19 10:37:46.726797,Mobile Payment,Kingville
b3831f62-2451-4596-a7dc-5d43e5b564c9,Anthony,Flat White,2,8.0,2025-02-10 20:52:58.964428,Credit Card,South Lindseybury
97d4d81b-9232-4c46-8127-884406c56863,Eric,Espresso,1,3.0,2025-03-04 22:59:26.239326,Mobile Payment,Leslieberg
2a8d16b0-30e8-4669-8fa3-3a9a453e50e0,Janet,Mocha,3,15.0,2024-11-01 00:30:14.739682,Mobile Payment,Port Martin
455a14d6-1816-4864-915b-045a028af9a7,Jason,Espresso,3,9.0,2025-03-10 10:41:44.409468,Mobile Payment,New Danielleport
0ca37885-d760-4ffe-aa8b-73eb3cde0596,Zachary,Latte,1,4.5,2025-01-09 03:55:34.637145,Credit Card,Littleview
20793a98-f94c-4458-9aff-badc7754cdfc,Nicholas,Latte,2,9.0,2025-03-04 20:27:36.061988,Cash,East Tara
b54c54f9-3c7b-4e7e-8b95-e8ea80709d95,Lori,Iced Latte,3,15.0,2025-02-12 05:36:45.967039,Cash,Isabellaside
2e2a485c-9738-4a4d-9c05-a85bca8d3149,Jill,Latte,1,4.5,2025-04-15 10:40:32.880876,Mobile Payment,Kelseyfort
7e223279-6e71-4d1d-8a9c-4b097e1d890f,Cynthia,Americano,3,10.5,2025-03-20 23:06:23.976667,Mobile Payment,East Nicole
96ede9e9-96c2-4afa-ab8f-5009c1ef09ec,Valerie,Flat White,1,4.0,2025-01-07 01:01:58.463316,Cash,West Moniqueton
b766c0f6-779f-40d5-971d-76502a7a5550,Amy,Americano,2,7.0,2024-12-12 11:03:17.828825,Mobile Payment,Hillhaven
c91dbf07-80e2-411b-a2f4-45e855631bf4,Kristen,Americano,3,10.5,2025-03-03 18:08:29.819088,Mobile Payment,Port Joanne
521565ee-c65b-4093-b900-47bb2bfad69a,Holly,Cappuccino,1,4.0,2025-02-27 06:12:32.778090,Mobile Payment,Taylorburgh
4420ccd0-8206-4e0c-bd5a-19be049af501,Raymond,Iced Latte,3,15.0,2024-11-12 10:26:09.825813,Credit Card,West Kevin
a33ce56f-c7b7-483e-9cbd-4d9b377a132c,Nancy,Latte,3,13.5,2025-03-04 02:20:45.467053,Mobile Payment,Port Brendaburgh
2efe3d84-2c30-4639-a8b5-cba68e31ea45,Molly,Macchiato,3,12.6,2024-10-22 03:12:20.930832,Mobile Payment,New Isaacfurt
fd25bca9-e207-4d92-81c6-5bbb2b0238ae,Kevin,Cold Brew,3,13.5,2024-11-20 23:19:43.774680,Mobile Payment,Lopezview
03411e59-a568-4f62-ae26-d622e17ce345,Christopher,Flat White,1,4.0,2025-04-11 04:20:02.016370,Cash,East Sandra
92ca30b9-91d9-4e26-8997-dd2016520d40,Gregory,Cappuccino,2,8.0,2024-10-22 15:34:00.354445,Cash,New Jacquelinechester
b19158b4-d4db-4051-ab94-e8fa64f8a4b1,Scott,Iced Latte,1,5.0,2024-11-14 02:04:39.321350,Credit Card,Smithmouth
f67ed93e-0d78-443a-96d2-1b30d3f9dab2,Beverly,Iced Latte,1,5.0,2025-01-07 02:23:30.174276,Credit Card,North Thomas
04cda7c6-0a12-4024-a5a2-d5ac48f8672b,Jennifer,Cappuccino,1,4.0,2025-02-09 17:20:25.226853,Mobile Payment,Lake Kathleenshire
c354fc52-5ee8-4627-bee0-5165383819b8,James,Cold Brew,2,9.0,2025-02-10 13:46:10.846259,Credit Card,East Kenneth
f31b74f8-163b-4001-97f9-31b676b3c18e,Brittany,Macchiato,3,12.6,2024-12-29 08:11:07.034957,Mobile Payment,Lake Brandontown
761e8bb7-24c0-4086-8764-7505ee8819c9,Todd,Macchiato,3,12.6,2024-10-27 08:42:08.206206,Credit Card,Campbellville
